budget,revenue,popularity,runtime,vote_average,title,genres
64213072,74835200,42.21,166,6.45,Movie 1222,"[{""id"": 53, ""name"": ""Thriller""}]"
106519743,59125626,36.3006,98,5.41,Movie 1223,"[{""id"": 12, ""name"": ""Adventure""}]"
160364010,314015780,91.2609,91,5.25,Movie 1224,"[{""id"": 28, ""name"": ""Action""}]"
142075386,370188338,4.9886,94,4.1,Movie 1225,"[{""id"": 28, ""name"": ""Action""}]"
65164715,122017743,51.7093,110,5.58,Movie 1226,"[{""id"": 12, ""name"": ""Adventure""}]"
69105394,40369501,93.2381,116,4.79,Movie 1228,"[{""id"": 12, ""name"": ""Adventure""}]"
65991256,68404568,62.4168,158,6.6,Movie 1229,"[{""id"": 10749, ""name"": ""Romance""}]"
175003379,269558329,80.5718,108,7.66,Movie 1230,"[{""id"": 16, ""name"": ""Animation""}]"
189658373,454995855,9.2888,105,7.49,Movie 1231,"[{""id"": 27, ""name"": ""Horror""}]"
146509876,142057020,39.208,81,4.97,Movie 1232,"[{""id"": 53, ""name"": ""Thriller""}]"
172136855,395825020,38.0208,163,6.67,Movie 1233,"[{""id"": 35, ""name"": ""Comedy""}]"
131978076,352029565,88.7425,94,8.23,Movie 1234,"[{""id"": 10749, ""name"": ""Romance""}]"
78688894,128645885,15.9857,83,3.09,Movie 1235,"[{""id"": 35, ""name"": ""Comedy""}]"
119485994,305117042,16.0367,165,5.61,Movie 1236,"[{""id"": 28, ""name"": ""Action""}]"
32199893,60749714,33.5273,129,4.35,Movie 1237,"[{""id"": 35, ""name"": ""Comedy""}]"
141003993,295082876,6.3921,117,5.33,Movie 1238,"[{""id"": 18, ""name"": ""Drama""}]"
57240283,103930961,19.0633,102,5.5,Movie 1239,"[{""id"": 35, ""name"": ""Comedy""}]"
109150641,180964317,96.5558,138,7.48,Movie 1240,"[{""id"": 878, ""name"": ""Science Fiction""}]"
166516756,180942702,43.3902,169,3.56,Movie 1241,"[{""id"": 18, ""name"": ""Drama""}]"
66170480,83241481,63.5699,154,6.08,Movie 1242,"[{""id"": 10749, ""name"": ""Romance""}]"
164386192,201360805,72.885,107,6.39,Movie 1243,"[{""id"": 16, ""name"": ""Animation""}]"
102233747,195084718,37.3292,145,5.96,Movie 1244,"[{""id"": 10749, ""name"": ""Romance""}]"
93294504,74624802,15.5755,87,7.39,Movie 1245,"[{""id"": 18, ""name"": ""Drama""}]"
102630640,286542614,21.4515,108,5.3,Movie 1246,"[{""id"": 16, ""name"": ""Animation""}]"
171184309,394004287,32.0134,90,8.67,Movie 1247,"[{""id"": 18, ""name"": ""Drama""}]"
99138587,149066175,63.9708,97,5.89,Movie 1248,"[{""id"": 10749, ""name"": ""Romance""}]"
151623294,135939435,40.4298,134,6.43,Movie 1249,"[{""id"": 35, ""name"": ""Comedy""}]"
10427504,28206194,1.6747,129,7.95,Movie 1250,"[{""id"": 878, ""name"": ""Science Fiction""}]"
142240064,364055652,52.8173,93,4.65,Movie 1251,"[{""id"": 10749, ""name"": ""Romance""}]"
20655820,47597286,92.2298,153,3.45,Movie 1252,"[{""id"": 27, ""name"": ""Horror""}]"
96855581,114179908,81.3957,178,7.25,Movie 1253,"[{""id"": 53, ""name"": ""Thriller""}]"
97231290,146441659,82.6959,88,5.9,Movie 1254,"[{""id"": 28, ""name"": ""Action""}]"
100017426,75700252,79.7107,178,8.38,Movie 1255,"[{""id"": 28, ""name"": ""Action""}]"
159428477,155059947,33.0494,90,8.9,Movie 1256,"[{""id"": 12, ""name"": ""Adventure""}]"
132992221,304232578,15.173,155,5.49,Movie 1258,"[{""id"": 53, ""name"": ""Thriller""}]"
14691164,29143073,66.1139,146,5.45,Movie 1259,"[{""id"": 12, ""name"": ""Adventure""}]"
157979628,432756251,64.5153,132,4.95,Movie 1260,"[{""id"": 12, ""name"": ""Adventure""}]"
12707868,24884118,3.5314,118,7.69,Movie 1261,"[{""id"": 35, ""name"": ""Comedy""}]"
149463901,249219097,79.009,157,7.55,Movie 1262,"[{""id"": 35, ""name"": ""Comedy""}]"
104357583,140979462,90.4216,135,5.87,Movie 1263,"[{""id"": 35, ""name"": ""Comedy""}]"
108174930,76456813,81.4267,154,4.86,Movie 1265,"[{""id"": 10749, ""name"": ""Romance""}]"
14781009,41789141,9.1582,118,4.75,Movie 1266,"[{""id"": 16, ""name"": ""Animation""}]"
190170432,488126926,60.3968,104,7.87,Movie 1267,"[{""id"": 16, ""name"": ""Animation""}]"
110640269,91258839,49.079,100,3.53,Movie 1268,"[{""id"": 35, ""name"": ""Comedy""}]"
115070898,220068592,55.0464,89,7.83,Movie 1269,"[{""id"": 12, ""name"": ""Adventure""}]"
68812526,183479651,92.6943,122,7.02,Movie 1270,"[{""id"": 878, ""name"": ""Science Fiction""}]"
119746097,231052837,87.2602,94,7.39,Movie 1271,"[{""id"": 53, ""name"": ""Thriller""}]"
105755393,292730880,78.7233,162,5.59,Movie 1272,"[{""id"": 12, ""name"": ""Adventure""}]"
148986933,425724133,28.0961,127,7.08,Movie 1273,"[{""id"": 28, ""name"": ""Action""}]"
15013403,23360274,91.27,165,6.65,Movie 1274,"[{""id"": 18, ""name"": ""Drama""}]"
188208816,271638801,10.6533,100,7.61,Movie 1275,"[{""id"": 28, ""name"": ""Action""}]"
111651505,317179917,85.4796,139,5.68,Movie 1276,"[{""id"": 53, ""name"": ""Thriller""}]"
66954738,146486933,33.4878,175,5.84,Movie 1277,"[{""id"": 12, ""name"": ""Adventure""}]"
130880894,103403327,6.3235,129,6.86,Movie 1278,"[{""id"": 878, ""name"": ""Science Fiction""}]"
174866627,105921852,67.2663,102,3.65,Movie 1279,"[{""id"": 27, ""name"": ""Horror""}]"
94900039,181408316,23.8967,92,5.62,Movie 1280,"[{""id"": 18, ""name"": ""Drama""}]"
56849014,160622762,25.1135,148,8.83,Movie 1281,"[{""id"": 28, ""name"": ""Action""}]"
38003110,99211745,31.2987,83,3.23,Movie 1282,"[{""id"": 27, ""name"": ""Horror""}]"
14942402,32718172,7.3048,171,4.9,Movie 1283,"[{""id"": 16, ""name"": ""Animation""}]"
96785737,82053943,18.5356,157,4.88,Movie 1284,"[{""id"": 878, ""name"": ""Science Fiction""}]"
90097673,102312976,1.5088,151,6.8,Movie 1285,"[{""id"": 16, ""name"": ""Animation""}]"
97337874,261719940,45.0955,88,3.63,Movie 1286,"[{""id"": 28, ""name"": ""Action""}]"
145887163,120211259,24.3267,137,3.57,Movie 1289,"[{""id"": 53, ""name"": ""Thriller""}]"
110033558,241003264,94.4138,97,7.37,Movie 1290,"[{""id"": 35, ""name"": ""Comedy""}]"
178946678,511779583,87.2539,176,4.94,Movie 1291,"[{""id"": 18, ""name"": ""Drama""}]"
134799387,158041507,29.6546,151,8.86,Movie 1292,"[{""id"": 27, ""name"": ""Horror""}]"
118204767,199590701,78.5383,160,3.22,Movie 1293,"[{""id"": 28, ""name"": ""Action""}]"
123287281,257158694,80.5212,122,5.67,Movie 1294,"[{""id"": 10749, ""name"": ""Romance""}]"
146702236,439910951,98.6697,174,3.68,Movie 1295,"[{""id"": 27, ""name"": ""Horror""}]"
117376384,204989286,9.1146,85,8.99,Movie 1297,"[{""id"": 53, ""name"": ""Thriller""}]"
149056822,218040363,65.0369,165,8.33,Movie 1298,"[{""id"": 27, ""name"": ""Horror""}]"
17701250,47165872,62.873,157,3.29,Movie 1299,"[{""id"": 27, ""name"": ""Horror""}]"
188152343,317962280,64.1967,146,6.38,Movie 1300,"[{""id"": 35, ""name"": ""Comedy""}]"
37992982,29537408,31.4074,91,6.89,Movie 1301,"[{""id"": 28, ""name"": ""Action""}]"
24656190,51434300,86.1083,179,4.26,Movie 1302,"[{""id"": 35, ""name"": ""Comedy""}]"
85656124,207883262,95.9877,91,3.87,Movie 1303,"[{""id"": 12, ""name"": ""Adventure""}]"
140796807,71412581,22.5535,145,8.43,Movie 1304,"[{""id"": 18, ""name"": ""Drama""}]"
115981624,111928936,20.259,94,8.95,Movie 1306,"[{""id"": 18, ""name"": ""Drama""}]"
30822180,57951043,82.2347,102,7.74,Movie 1307,"[{""id"": 16, ""name"": ""Animation""}]"
54517362,83929138,67.9878,108,6.98,Movie 1308,"[{""id"": 16, ""name"": ""Animation""}]"
120168608,276283797,63.9687,160,5.07,Movie 1309,"[{""id"": 16, ""name"": ""Animation""}]"
144078663,205730504,40.7775,175,4.03,Movie 1310,"[{""id"": 10749, ""name"": ""Romance""}]"
159662049,427001451,58.205,86,3.47,Movie 1311,"[{""id"": 53, ""name"": ""Thriller""}]"
150322829,349687113,31.4795,173,7.16,Movie 1312,"[{""id"": 18, ""name"": ""Drama""}]"
175794015,372557254,48.2428,107,7.71,Movie 1313,"[{""id"": 28, ""name"": ""Action""}]"
77106218,183902770,98.1429,123,8.48,Movie 1315,"[{""id"": 28, ""name"": ""Action""}]"
109015503,64302433,93.3164,109,8.28,Movie 1316,"[{""id"": 12, ""name"": ""Adventure""}]"
96277507,143148852,93.4527,160,9,Movie 1317,"[{""id"": 16, ""name"": ""Animation""}]"
30677043,86724560,40.8201,111,4.46,Movie 1318,"[{""id"": 12, ""name"": ""Adventure""}]"
186049252,151501891,47.4102,149,7.58,Movie 1319,"[{""id"": 10749, ""name"": ""Romance""}]"
70071029,164158298,70.8579,167,6.52,Movie 1320,"[{""id"": 16, ""name"": ""Animation""}]"
76094484,223449894,92.297,85,4.57,Movie 1321,"[{""id"": 878, ""name"": ""Science Fiction""}]"
186318110,410921741,31.1199,161,8.39,Movie 1323,"[{""id"": 35, ""name"": ""Comedy""}]"
50349430,84102950,14.7854,167,3.77,Movie 1324,"[{""id"": 16, ""name"": ""Animation""}]"
92636655,180450473,61.5888,103,3.16,Movie 1325,"[{""id"": 35, ""name"": ""Comedy""}]"
105904657,75547440,31.3238,113,7.13,Movie 1326,"[{""id"": 27, ""name"": ""Horror""}]"
56842822,34533002,33.2847,119,6.62,Movie 1327,"[{""id"": 28, ""name"": ""Action""}]"
36393865,78871570,8.0207,126,8.61,Movie 1328,"[{""id"": 16, ""name"": ""Animation""}]"
99820870,255369093,35.6298,158,4.4,Movie 1329,"[{""id"": 878, ""name"": ""Science Fiction""}]"
88558294,217414006,86.3872,154,3.51,Movie 1330,"[{""id"": 53, ""name"": ""Thriller""}]"
154021524,286405229,24.0742,165,4.56,Movie 1331,"[{""id"": 28, ""name"": ""Action""}]"
114954962,86177947,69.8236,103,3.11,Movie 1332,"[{""id"": 27, ""name"": ""Horror""}]"
7202258,15989812,63.3332,144,3.22,Movie 1333,"[{""id"": 35, ""name"": ""Comedy""}]"
89225315,98569187,86.485,97,8.49,Movie 1334,"[{""id"": 12, ""name"": ""Adventure""}]"
77989724,216629853,14.0965,123,5.11,Movie 1335,"[{""id"": 12, ""name"": ""Adventure""}]"
71635601,185941907,97.7814,155,5.46,Movie 1336,"[{""id"": 16, ""name"": ""Animation""}]"
76899393,174827495,58.6802,136,3.11,Movie 1337,"[{""id"": 27, ""name"": ""Horror""}]"
154003904,442316905,99.5519,107,4.62,Movie 1338,"[{""id"": 27, ""name"": ""Horror""}]"
22232430,12862673,91.24,150,7.83,Movie 1339,"[{""id"": 878, ""name"": ""Science Fiction""}]"
126917075,297049548,22.9302,102,6.69,Movie 1340,"[{""id"": 18, ""name"": ""Drama""}]"
101355594,134357679,6.56,164,7.52,Movie 1341,"[{""id"": 27, ""name"": ""Horror""}]"
41473321,114680563,26.3083,113,5.68,Movie 1342,"[{""id"": 10749, ""name"": ""Romance""}]"
55148094,64340619,53.2288,90,4.86,Movie 1343,"[{""id"": 53, ""name"": ""Thriller""}]"
21153729,48910409,17.988,165,5.9,Movie 1344,"[{""id"": 27, ""name"": ""Horror""}]"
120378390,324313533,17.5785,114,4.94,Movie 1345,"[{""id"": 53, ""name"": ""Thriller""}]"
78582731,117411947,4.2935,121,4.79,Movie 1347,"[{""id"": 878, ""name"": ""Science Fiction""}]"
78973011,189991104,13.0669,107,6.96,Movie 1348,"[{""id"": 35, ""name"": ""Comedy""}]"
141411684,231532957,42.1703,161,3.82,Movie 1349,"[{""id"": 27, ""name"": ""Horror""}]"
148796901,173814358,7.2499,157,7.12,Movie 1350,"[{""id"": 53, ""name"": ""Thriller""}]"
103368511,108486634,40.2788,161,8.48,Movie 1351,"[{""id"": 10749, ""name"": ""Romance""}]"
191978987,159111352,47.9266,171,6.65,Movie 1352,"[{""id"": 53, ""name"": ""Thriller""}]"
138484130,365989168,45.6754,103,6.36,Movie 1353,"[{""id"": 878, ""name"": ""Science Fiction""}]"
48044083,93128098,87.0483,87,8.77,Movie 1354,"[{""id"": 53, ""name"": ""Thriller""}]"
160116793,110634677,53.4762,132,6.76,Movie 1355,"[{""id"": 27, ""name"": ""Horror""}]"
128812971,182828645,41.6602,83,4.75,Movie 1357,"[{""id"": 16, ""name"": ""Animation""}]"
65910615,62901662,81.9447,170,7.23,Movie 1358,"[{""id"": 878, ""name"": ""Science Fiction""}]"
15072989,23947498,89.6106,179,7.41,Movie 1359,"[{""id"": 878, ""name"": ""Science Fiction""}]"
84976173,113039419,85.471,84,4.82,Movie 1360,"[{""id"": 27, ""name"": ""Horror""}]"
145162518,196623975,67.6811,176,5.07,Movie 1361,"[{""id"": 53, ""name"": ""Thriller""}]"
97504946,228899334,14.5988,128,8.95,Movie 1362,"[{""id"": 53, ""name"": ""Thriller""}]"
54505232,57675172,28.4101,177,3.61,Movie 1363,"[{""id"": 18, ""name"": ""Drama""}]"
81218637,170936796,5.5602,109,5.43,Movie 1364,"[{""id"": 878, ""name"": ""Science Fiction""}]"
179817575,346440866,93.1516,151,3.37,Movie 1365,"[{""id"": 16, ""name"": ""Animation""}]"
49730049,95493195,66.4191,142,7.93,Movie 1366,"[{""id"": 878, ""name"": ""Science Fiction""}]"
37413676,80720693,74.8899,126,3.55,Movie 1367,"[{""id"": 35, ""name"": ""Comedy""}]"
34877350,94103895,84.7197,136,3.34,Movie 1369,"[{""id"": 53, ""name"": ""Thriller""}]"
132095752,289151026,26.7007,116,7.04,Movie 1370,"[{""id"": 27, ""name"": ""Horror""}]"
87131989,224313272,38.2651,86,5.39,Movie 1372,"[{""id"": 878, ""name"": ""Science Fiction""}]"
97337130,196169982,57.5054,119,6.13,Movie 1373,"[{""id"": 10749, ""name"": ""Romance""}]"
32251097,39599851,48.3918,171,5.41,Movie 1374,"[{""id"": 27, ""name"": ""Horror""}]"
111338489,113313332,86.3455,118,4.8,Movie 1375,"[{""id"": 53, ""name"": ""Thriller""}]"
110832220,97623176,11.4351,141,7.82,Movie 1376,"[{""id"": 28, ""name"": ""Action""}]"
16985249,46686301,55.8285,171,4.63,Movie 1377,"[{""id"": 27, ""name"": ""Horror""}]"
96809238,220273794,51.785,157,7.34,Movie 1378,"[{""id"": 27, ""name"": ""Horror""}]"
79987338,227439683,28.8579,132,4.24,Movie 1379,"[{""id"": 35, ""name"": ""Comedy""}]"
44309893,88984434,82.4006,83,4.5,Movie 1380,"[{""id"": 27, ""name"": ""Horror""}]"
169787089,285836938,75.532,161,5.02,Movie 1381,"[{""id"": 12, ""name"": ""Adventure""}]"
128395967,83366374,73.5531,104,6.53,Movie 1382,"[{""id"": 10749, ""name"": ""Romance""}]"
61200291,119678509,72.5557,107,7.47,Movie 1384,"[{""id"": 35, ""name"": ""Comedy""}]"
104316389,310395734,23.9523,148,4.28,Movie 1385,"[{""id"": 28, ""name"": ""Action""}]"
21080673,23144406,70.8507,146,3.06,Movie 1386,"[{""id"": 18, ""name"": ""Drama""}]"
130914532,239160347,31.4626,174,7.66,Movie 1387,"[{""id"": 10749, ""name"": ""Romance""}]"
114474712,243532739,24.9753,99,7.93,Movie 1388,"[{""id"": 27, ""name"": ""Horror""}]"
75052985,158472721,8.2274,162,3.36,Movie 1389,"[{""id"": 10749, ""name"": ""Romance""}]"
141456523,269224843,74.6588,90,6.67,Movie 1390,"[{""id"": 28, ""name"": ""Action""}]"
82266262,200920539,71.3891,146,5.27,Movie 1391,"[{""id"": 18, ""name"": ""Drama""}]"
190316724,192686742,24.2154,166,7.76,Movie 1392,"[{""id"": 12, ""name"": ""Adventure""}]"
48226729,111599930,75.1885,86,8.25,Movie 1393,"[{""id"": 12, ""name"": ""Adventure""}]"
65504149,134240038,91.8662,102,8.11,Movie 1394,"[{""id"": 18, ""name"": ""Drama""}]"
52048404,142622400,11.6949,140,7.66,Movie 1395,"[{""id"": 10749, ""name"": ""Romance""}]"
59771482,156480908,24.031,150,4.61,Movie 1396,"[{""id"": 16, ""name"": ""Animation""}]"
108454264,139674732,75.2758,113,7.87,Movie 1397,"[{""id"": 18, ""name"": ""Drama""}]"
71860062,85556109,28.1762,98,6.2,Movie 1398,"[{""id"": 10749, ""name"": ""Romance""}]"
192918810,569907882,62.8417,137,3.32,Movie 1399,"[{""id"": 878, ""name"": ""Science Fiction""}]"
150950631,274452844,9.0353,88,5.74,Movie 1400,"[{""id"": 878, ""name"": ""Science Fiction""}]"
4138145,11446325,45.768,127,8.65,Movie 1401,"[{""id"": 10749, ""name"": ""Romance""}]"
35780908,75392065,68.9649,120,3.61,Movie 1403,"[{""id"": 12, ""name"": ""Adventure""}]"
47361481,135855845,87.8678,124,7.83,Movie 1405,"[{""id"": 16, ""name"": ""Animation""}]"
110981072,256638504,67.4872,157,5.83,Movie 1407,"[{""id"": 16, ""name"": ""Animation""}]"
188992985,349076189,4.1405,104,7.27,Movie 1408,"[{""id"": 28, ""name"": ""Action""}]"
127192596,82875174,53.9617,98,5.63,Movie 1409,"[{""id"": 35, ""name"": ""Comedy""}]"
35954715,79999217,4.7321,118,3.68,Movie 1410,"[{""id"": 878, ""name"": ""Science Fiction""}]"
90813693,202082388,80.9987,158,7.24,Movie 1411,"[{""id"": 27, ""name"": ""Horror""}]"
82250937,232483672,32.7517,159,8.47,Movie 1412,"[{""id"": 53, ""name"": ""Thriller""}]"
178688705,311504644,56.6805,106,6.91,Movie 1413,"[{""id"": 12, ""name"": ""Adventure""}]"
91740533,56091038,78.4675,142,5.15,Movie 1415,"[{""id"": 35, ""name"": ""Comedy""}]"
88182130,135721598,88.7638,147,4.1,Movie 1416,"[{""id"": 53, ""name"": ""Thriller""}]"
120558836,151276232,40.4656,98,6.86,Movie 1417,"[{""id"": 53, ""name"": ""Thriller""}]"
175599459,421916466,86.4293,107,4.97,Movie 1418,"[{""id"": 12, ""name"": ""Adventure""}]"
91133874,126281421,27.4404,164,8.16,Movie 1419,"[{""id"": 12, ""name"": ""Adventure""}]"
25694812,73812920,53.9314,157,3.74,Movie 1420,"[{""id"": 18, ""name"": ""Drama""}]"
62399188,181318032,86.0174,112,5.6,Movie 1421,"[{""id"": 12, ""name"": ""Adventure""}]"
106565962,218702284,33.2623,89,5.38,Movie 1422,"[{""id"": 53, ""name"": ""Thriller""}]"
186425407,447819155,13.0661,109,3.92,Movie 1424,"[{""id"": 35, ""name"": ""Comedy""}]"
175004899,326760240,2.8092,101,3.06,Movie 1425,"[{""id"": 10749, ""name"": ""Romance""}]"
136488624,129769267,90.5094,82,4.43,Movie 1426,"[{""id"": 12, ""name"": ""Adventure""}]"
17770274,33802369,99.197,154,4.26,Movie 1428,"[{""id"": 27, ""name"": ""Horror""}]"
51709813,137543135,95.1883,127,4.45,Movie 1429,"[{""id"": 53, ""name"": ""Thriller""}]"
166572705,283728858,14.5651,81,3.78,Movie 1430,"[{""id"": 16, ""name"": ""Animation""}]"
93983350,257907857,54.2209,155,7.29,Movie 1431,"[{""id"": 35, ""name"": ""Comedy""}]"
167091374,365240430,19.3071,133,3.42,Movie 1432,"[{""id"": 35, ""name"": ""Comedy""}]"
72240343,60862319,43.3874,85,4.99,Movie 1433,"[{""id"": 12, ""name"": ""Adventure""}]"
194583172,353768094,23.1685,172,6.33,Movie 1435,"[{""id"": 28, ""name"": ""Action""}]"
199663479,295431216,36.964,173,7.38,Movie 1436,"[{""id"": 18, ""name"": ""Drama""}]"
118855520,255276033,44.4261,81,6.2,Movie 1437,"[{""id"": 35, ""name"": ""Comedy""}]"
86518073,66812135,97.7721,152,8.59,Movie 1438,"[{""id"": 35, ""name"": ""Comedy""}]"
172123438,300456952,74.0036,172,5.17,Movie 1440,"[{""id"": 35, ""name"": ""Comedy""}]"
159973394,461131315,84.1598,153,7.43,Movie 1442,"[{""id"": 28, ""name"": ""Action""}]"
140921122,254552768,34.593,177,8.36,Movie 1443,"[{""id"": 27, ""name"": ""Horror""}]"
125681459,131688240,71.181,134,5.69,Movie 1444,"[{""id"": 16, ""name"": ""Animation""}]"
146633104,241564651,99.3846,151,6.18,Movie 1445,"[{""id"": 10749, ""name"": ""Romance""}]"
77176890,215977096,32.1483,139,5.49,Movie 1446,"[{""id"": 12, ""name"": ""Adventure""}]"
148501420,139626778,67.7277,176,8.1,Movie 1447,"[{""id"": 18, ""name"": ""Drama""}]"
128440874,132922509,84.5872,85,4.38,Movie 1448,"[{""id"": 10749, ""name"": ""Romance""}]"
94389281,50269269,91.665,98,4.44,Movie 1449,"[{""id"": 12, ""name"": ""Adventure""}]"
90817241,48630373,72.0753,175,5.24,Movie 1450,"[{""id"": 10749, ""name"": ""Romance""}]"
158785537,408631255,29.0772,106,4.38,Movie 1451,"[{""id"": 27, ""name"": ""Horror""}]"
190400564,443691675,33.3019,80,6.37,Movie 1452,"[{""id"": 18, ""name"": ""Drama""}]"
137939592,191405342,3.055,112,3.81,Movie 1453,"[{""id"": 53, ""name"": ""Thriller""}]"
175756880,506573859,86.6006,148,5.46,Movie 1456,"[{""id"": 27, ""name"": ""Horror""}]"
163322048,476513585,12.7474,96,7.49,Movie 1457,"[{""id"": 878, ""name"": ""Science Fiction""}]"
75842172,112396918,18.0158,87,3.68,Movie 1458,"[{""id"": 35, ""name"": ""Comedy""}]"
4875754,12850316,48.1761,136,4.49,Movie 1459,"[{""id"": 18, ""name"": ""Drama""}]"
154699943,376342048,74.0502,121,7.84,Movie 1460,"[{""id"": 878, ""name"": ""Science Fiction""}]"
96268888,122742817,14.7612,177,7.58,Movie 1461,"[{""id"": 10749, ""name"": ""Romance""}]"
58696034,63397561,44.567,88,5.32,Movie 1462,"[{""id"": 878, ""name"": ""Science Fiction""}]"
66564145,163306616,22.0163,114,8.46,Movie 1464,"[{""id"": 16, ""name"": ""Animation""}]"
11047595,32042659,12.4403,150,8.77,Movie 1465,"[{""id"": 18, ""name"": ""Drama""}]"
31908587,76866116,83.8057,158,5.57,Movie 1466,"[{""id"": 10749, ""name"": ""Romance""}]"
130705394,344803111,50.7441,132,4.18,Movie 1467,"[{""id"": 16, ""name"": ""Animation""}]"
96112669,192961634,2.4237,133,6.76,Movie 1468,"[{""id"": 18, ""name"": ""Drama""}]"
120102305,295578035,98.0986,104,3.75,Movie 1470,"[{""id"": 10749, ""name"": ""Romance""}]"
175348811,252934321,60.9867,146,7.72,Movie 1471,"[{""id"": 53, ""name"": ""Thriller""}]"
10004644,18808488,50.8671,141,3.11,Movie 1472,"[{""id"": 18, ""name"": ""Drama""}]"
125906539,316262470,87.9632,134,5.9,Movie 1473,"[{""id"": 16, ""name"": ""Animation""}]"
182735418,112408200,95.2992,125,4.99,Movie 1474,"[{""id"": 878, ""name"": ""Science Fiction""}]"
106650992,268781638,75.6992,103,7.44,Movie 1475,"[{""id"": 878, ""name"": ""Science Fiction""}]"
51760636,48899324,45.0998,177,4.88,Movie 1476,"[{""id"": 12, ""name"": ""Adventure""}]"
172856912,308845007,59.6299,125,7.96,Movie 1477,"[{""id"": 12, ""name"": ""Adventure""}]"
55706505,140418752,70.3926,101,6.57,Movie 1478,"[{""id"": 16, ""name"": ""Animation""}]"
37532022,41830136,45.2729,127,8.94,Movie 1480,"[{""id"": 12, ""name"": ""Adventure""}]"
92485680,139367688,83.1523,87,7.07,Movie 1481,"[{""id"": 28, ""name"": ""Action""}]"
104960587,287235876,65.8178,118,8.91,Movie 1482,"[{""id"": 53, ""name"": ""Thriller""}]"
180963197,90681916,41.7092,114,3.17,Movie 1483,"[{""id"": 28, ""name"": ""Action""}]"
89780367,247206446,66.6729,128,5.03,Movie 1484,"[{""id"": 28, ""name"": ""Action""}]"
37045138,32767075,12.704,125,3.65,Movie 1485,"[{""id"": 28, ""name"": ""Action""}]"
193091911,574490131,40.7483,117,4.57,Movie 1486,"[{""id"": 35, ""name"": ""Comedy""}]"
60912158,175860556,79.5197,87,8.03,Movie 1487,"[{""id"": 10749, ""name"": ""Romance""}]"
39808656,69135214,22.8304,133,3.19,Movie 1488,"[{""id"": 878, ""name"": ""Science Fiction""}]"
146098454,260318315,19.4102,116,6.12,Movie 1489,"[{""id"": 27, ""name"": ""Horror""}]"
158210084,269569945,95.131,170,6.4,Movie 1490,"[{""id"": 10749, ""name"": ""Romance""}]"
21515189,44936819,21.7799,171,6.37,Movie 1491,"[{""id"": 18, ""name"": ""Drama""}]"
53534223,38908901,26.8309,119,5.85,Movie 1492,"[{""id"": 12, ""name"": ""Adventure""}]"
158606597,92236852,96.992,113,7.74,Movie 1493,"[{""id"": 10749, ""name"": ""Romance""}]"
186013447,119840525,73.7361,175,3.8,Movie 1494,"[{""id"": 18, ""name"": ""Drama""}]"
122821649,197855036,70.2601,158,4.86,Movie 1495,"[{""id"": 16, ""name"": ""Animation""}]"
94050123,111813355,85.4397,96,6.69,Movie 1496,"[{""id"": 878, ""name"": ""Science Fiction""}]"
145780942,299594254,12.4665,112,7.15,Movie 1497,"[{""id"": 27, ""name"": ""Horror""}]"
29172140,42760754,50.8652,131,8.25,Movie 1499,"[{""id"": 28, ""name"": ""Action""}]"
193919065,375156431,83.0859,159,5.49,Movie 1500,"[{""id"": 12, ""name"": ""Adventure""}]"
170336878,262150114,51.306,172,5.42,Movie 1501,"[{""id"": 10749, ""name"": ""Romance""}]"
190689119,499258279,62.4039,88,3.22,Movie 1502,"[{""id"": 12, ""name"": ""Adventure""}]"
78632265,216678362,48.2965,112,6.31,Movie 1503,"[{""id"": 12, ""name"": ""Adventure""}]"
111654479,300728948,48.3377,139,7.25,Movie 1504,"[{""id"": 16, ""name"": ""Animation""}]"
24387092,71598809,77.029,172,3.69,Movie 1505,"[{""id"": 27, ""name"": ""Horror""}]"
154373781,87807492,63.2281,156,4.83,Movie 1506,"[{""id"": 878, ""name"": ""Science Fiction""}]"
174895929,454649034,63.6931,100,7.69,Movie 1507,"[{""id"": 16, ""name"": ""Animation""}]"
146796877,157327501,53.5798,164,4.45,Movie 1509,"[{""id"": 878, ""name"": ""Science Fiction""}]"
43607220,126059761,74.826,148,7.03,Movie 1510,"[{""id"": 878, ""name"": ""Science Fiction""}]"
187932742,163585081,82.7682,89,4.18,Movie 1511,"[{""id"": 12, ""name"": ""Adventure""}]"
22900146,50354554,69.9596,85,8.37,Movie 1512,"[{""id"": 53, ""name"": ""Thriller""}]"
145131569,154162459,92.4832,92,3.63,Movie 1513,"[{""id"": 12, ""name"": ""Adventure""}]"
30061846,47451169,82.2121,144,7.24,Movie 1514,"[{""id"": 16, ""name"": ""Animation""}]"
195741724,449794857,56.6245,99,6,Movie 1515,"[{""id"": 878, ""name"": ""Science Fiction""}]"
158686353,302823008,67.4692,136,8.22,Movie 1516,"[{""id"": 27, ""name"": ""Horror""}]"
138651110,217509563,92.7045,125,3.76,Movie 1517,"[{""id"": 10749, ""name"": ""Romance""}]"
76779042,101029401,62.2976,87,7.07,Movie 1518,"[{""id"": 10749, ""name"": ""Romance""}]"
97355770,83680777,69.1922,152,5.88,Movie 1520,"[{""id"": 27, ""name"": ""Horror""}]"
71503913,112637053,55.6417,146,5.95,Movie 1521,"[{""id"": 35, ""name"": ""Comedy""}]"
84952230,234416667,24.942,90,7.33,Movie 1522,"[{""id"": 16, ""name"": ""Animation""}]"
109092941,163896260,96.8065,89,3.55,Movie 1524,"[{""id"": 53, ""name"": ""Thriller""}]"
